"Participant_id","Gender","Women_Protection","Religion_Level","Age","Highest_Edu_Lvl"
73538,1,3,7,47,213
73545,0,2,3,64,710
73738,0,4,0,27,720
73755,0,3,0,41,710
73765,0,2,7,83,421
73795,0,2,3,58,321
73797,0,2,4,79,313
73866,0,2,6,16,213
73933,1,4,6,62,720
73970,1,2,5,50,321
73973,1,4,0,59,313
74055,0,3,5,46,720
74067,1,3,2,67,710
74072,0,3,0,37,321
74076,0,1,10,73,421
74083,0,5,7,46,313
74085,1,3,7,31,321
74103,0,2,0,17,213
74114,0,5,0,35,720
74136,1,3,6,46,720
74151,1,4,6,43,610
74212,1,3,0,71,610
74247,0,3,2,71,720
74275,1,4,4,18,213
74299,0,2,0,45,321
74300,0,3,10,46,610
74332,1,5,77,31,710
74365,0,3,5,49,321
74374,0,2,5,82,213
74384,1,3,0,49,720
74393,1,4,5,78,421
74453,0,3,3,62,321
74458,0,3,3,45,710
74496,0,4,0,58,321
74498,0,2,0,67,313
74548,0,4,3,63,610
74558,0,2,0,42,321
74590,1,3,2,61,313
74621,0,2,2,87,720
74712,1,1,10,43,610
74715,1,3,0,75,421
74724,1,3,8,65,321
74782,1,3,2,80,720
74788,1,3,4,26,620
74835,0,3,2,26,321
74836,1,3,0,51,313
74871,0,4,0,35,421
74882,0,2,2,16,213
74935,1,4,5,53,720
74940,1,4,0,26,620
74958,1,4,3,28,610
74984,0,4,3,54,510
74999,1,3,0,83,421
75052,0,4,0,61,321
75057,0,4,3,47,610
75063,1,4,2,55,321
75098,0,4,7,71,321
75109,0,3,5,52,321
75118,0,3,5,66,610
75165,0,4,2,27,313
75202,0,3,4,53,510
75215,0,4,6,73,321
75226,1,3,0,41,313
75238,0,2,5,21,321
75378,0,2,0,37,313
75387,0,3,8,36,610
75395,1,4,7,41,710
75396,1,4,1,45,710
75397,0,3,0,23,620
75430,1,3,2,71,710
75431,1,2,6,45,720
75487,0,3,6,24,421
75492,1,3,3,70,510
75522,0,3,6,76,213
75526,0,4,0,43,800
75556,1,3,3,50,610
75558,1,3,7,50,610
75560,1,3,2,18,213
75572,0,2,6,53,313
75574,0,2,6,33,710
75603,1,2,0,34,620
75670,0,3,7,59,610
75690,0,2,3,16,213
75777,1,3,0,27,313
75793,0,1,8,17,213
75797,1,4,0,66,610
75854,0,3,1,32,321
75855,1,4,3,60,620
75950,0,4,0,47,710
75996,0,2,2,63,213
75997,1,4,6,26,620
75999,1,3,8,49,610
76023,0,1,5,18,313
76034,1,3,10,20,313
76066,0,3,5,30,610
76109,1,3,0,28,720
76167,0,3,6,61,421
76214,0,3,2,33,421
76227,1,3,2,37,610
76252,1,4,4,70,321
76362,0,4,6,52,720
76388,0,3,0,29,720
76427,0,3,0,34,321
76476,1,3,0,54,610
76478,1,3,2,66,313
76504,1,5,0,34,720
76513,0,3,0,41,610
76616,0,3,0,49,321
76716,0,4,5,43,710
76719,1,3,3,39,321
76730,0,1,1,65,213
76738,0,3,5,42,720
76744,0,5,6,67,510
76770,1,4,5,41,710
76786,0,3,0,29,313
76802,0,3,6,69,610
76805,1,3,0,22,313
76812,1,5,1,49,720
76833,1,4,3,67,321
76882,0,3,2,45,800
76891,1,1,10,75,113
76893,0,5,4,74,710
76923,0,4,6,57,720
76949,1,3,3,80,213
76975,0,3,3,39,321
76977,0,2,10,45,321
76989,0,4,4,76,610
77062,1,3,2,47,610
77080,0,3,0,19,213
77126,1,2,10,40,321
77143,1,2,4,69,800
77253,0,3,4,19,313
77284,0,4,7,75,610
77300,1,3,3,60,610
77372,0,3,5,36,710
77421,0,3,2,67,610
77452,1,3,4,75,213
77470,0,4,1,30,720
77475,0,2,2,41,421
77501,1,1,4,82,510
77524,1,4,0,48,610
77543,1,3,5,78,213
77547,1,4,0,71,510
77565,1,3,3,27,620
77598,1,4,1,36,720
77608,1,3,1,63,313
77615,1,2,10,42,113
77621,1,3,2,75,720
77647,1,1,5,50,510
77662,0,2,9,17,213
77682,1,3,2,46,313
77715,1,4,6,51,610
77731,0,3,5,69,321
77774,0,5,0,27,610
77796,0,2,4,23,421
77816,1,3,5,30,321
77819,1,4,2,25,720
77843,0,3,0,24,313
77874,1,5,0,19,321
77882,1,3,3,57,710
77889,0,2,0,21,321
77916,1,4,5,27,610
77954,0,4,3,61,421
77959,0,2,5,68,421
77969,1,4,0,17,213
78004,1,3,0,41,710
78014,0,3,8,69,620
78020,1,5,3,69,313
78022,1,4,3,44,321
78029,1,3,1,44,720
78037,0,3,7,40,421
78108,1,3,4,16,113
78207,1,2,8,71,610
78232,0,2,2,20,321
78273,0,4,1,27,720
78296,0,3,0,88,313
78335,0,5,7,58,710
78374,1,3,0,33,720
78387,0,5,3,67,421
78409,0,3,3,54,610
78456,1,4,1,23,313
78482,1,1,0,55,610
78520,0,3,0,26,313
78556,0,4,0,45,313
78560,0,2,7,43,610
78591,1,3,4,49,710
78624,1,4,5,80,421
78626,1,3,1,23,610
78640,1,3,3,37,610
78669,1,2,10,83,321
78674,0,4,4,63,213
78678,1,1,0,17,213
78680,0,2,5,48,313
78687,1,2,7,82,321
78693,0,2,0,75,321
78734,1,3,5,70,321
78781,1,3,0,23,313
78801,0,4,5,26,720
78834,0,2,0,37,213
78861,1,4,2,50,710
78881,0,2,0,78,313
78901,0,3,0,61,421
78933,1,5,9,62,800
78953,1,3,0,41,720
78957,1,3,0,26,720
78995,1,3,3,19,313
79001,0,2,1,47,620
79017,0,5,5,77,321
79072,0,3,1,59,720
79076,1,3,9,44,710
79124,0,3,6,56,720
79212,0,2,5,70,421
79244,0,3,0,30,321
79257,0,3,0,49,321
79266,0,3,5,57,720
79298,0,3,0,17,213
79390,0,4,10,55,313
79391,0,3,5,58,421
79508,0,2,7,79,421
79511,0,2,4,23,313
79529,1,3,1,76,610
79646,0,3,6,69,510
79681,1,3,0,38,313
79802,1,3,0,31,610
79806,0,5,1,17,213
79825,1,5,9,52,321
79842,0,3,7,30,720
79850,0,2,3,50,720
79866,0,3,4,48,710
79885,0,3,2,16,321
79910,0,1,9,31,213
79926,0,1,8,18,213
79983,0,3,6,60,213
79998,1,2,1,31,720
80067,1,3,0,35,321
80092,0,3,3,68,321
80109,1,4,2,65,800
80164,1,2,5,39,620
80184,0,3,0,53,421
80186,1,3,0,20,313
80190,1,5,2,27,720
80197,0,2,0,24,313
80233,1,2,5,78,510
80239,0,3,2,48,421
80244,1,3,8,86,321
80253,1,4,0,77,313
80256,1,3,6,17,0
80274,1,3,3,58,620
80322,1,4,5,41,610
80347,1,5,3,60,510
80349,1,4,2,59,321
80371,0,5,1,25,620
80386,1,5,1,48,313
80416,0,4,0,67,421
80426,0,4,1,46,610
80459,0,3,0,28,620
80462,0,2,3,19,313
80474,0,4,0,72,421
80493,0,5,0,47,421
80538,0,3,0,49,421
80619,1,2,0,49,720
80621,1,2,6,46,710
80642,0,3,2,26,421
80656,1,2,4,28,620
80686,1,3,5,67,610
80700,0,3,0,23,610
80712,1,2,6,53,421
80734,1,4,4,36,610
80742,1,3,0,17,213
80769,1,3,5,61,313
80792,0,3,4,43,720
80798,0,3,1,29,620
80838,0,3,7,87,620
80879,1,5,5,73,510
80889,0,2,2,41,720
80945,0,4,0,54,321
80955,0,2,7,81,800
80977,1,4,0,58,800
81019,1,4,0,45,313
81022,1,5,6,72,321
81031,1,3,0,63,720
81080,1,3,3,28,313
81091,1,3,2,52,610
81103,0,4,9,56,421
81149,0,3,0,56,213
81154,0,3,5,70,421
81169,1,3,5,31,610
81180,0,3,1,22,620
81197,0,1,2,62,313
81214,0,3,5,61,610
81218,0,3,4,70,321
81233,1,4,0,44,620
81277,1,2,5,27,610
81283,1,3,0,59,321
81297,0,2,5,70,720
81301,1,3,5,28,720
81309,0,3,0,24,421
81322,0,1,0,34,321
81338,0,2,2,29,610
81344,0,2,6,64,213
81366,0,2,5,71,321
81402,1,3,6,41,710
81425,0,2,0,78,321
81446,1,4,2,20,213
81447,0,4,6,39,610
81456,1,4,2,51,213
81490,1,4,2,60,610
81518,1,1,5,60,213
81521,0,3,0,79,720
81544,1,1,10,84,421
81547,0,3,3,38,313
81594,0,5,1,23,610
81633,1,4,5,62,720
81673,0,3,2,57,510
81674,1,3,7,74,710
81676,1,5,0,81,213
81726,1,3,2,52,710
81772,0,1,1,55,610
81833,0,2,0,47,321
81837,0,3,7,72,510
81840,0,3,4,32,800
81877,1,1,6,54,313
81890,0,4,7,53,421
81894,1,4,2,78,213
81899,0,4,2,85,610
81930,1,5,0,29,720
82006,1,4,6,40,720
82010,1,2,8,61,620
82035,0,1,88,43,720
82049,1,3,0,26,720
82068,1,3,7,69,421
82091,0,3,2,27,313
82139,1,2,10,45,321
82177,1,3,5,16,213
82200,1,5,7,62,720
82204,0,2,6,18,213
82220,1,3,5,78,421
82266,1,5,0,36,421
82270,0,1,6,25,321
82281,0,2,3,18,321
82317,1,2,1,67,610
82344,1,3,9,90,421
82362,1,2,3,45,321
82410,1,2,2,29,720
82465,0,2,1,53,321
82494,1,3,6,21,321
82511,1,5,6,36,720
82552,0,2,0,53,313
82557,1,3,0,60,421
82581,1,3,0,30,620
82613,0,3,3,77,720
82630,1,3,3,22,313
82635,0,3,0,51,421
82684,1,3,2,51,313
82690,0,3,2,56,610
82738,0,4,0,66,421
82746,0,3,0,41,620
82762,0,3,0,68,610
82810,0,4,0,54,421
82814,1,3,4,76,321
82833,0,2,6,64,610
82848,0,2,7,19,321
82885,0,3,8,31,720
82916,1,5,1,42,710
82925,0,4,5,72,720
82946,1,3,3,24,421
83065,1,4,0,51,800
83098,1,3,0,38,620
83113,0,3,1,61,720
83117,0,3,5,89,421
83147,0,3,3,64,510
83172,0,3,5,70,321
83207,0,2,4,18,213
83217,1,3,7,79,720
83251,1,3,2,72,610
83263,0,3,2,62,720
83289,1,4,8,75,321
83292,0,2,3,16,213
83329,0,2,6,20,313
83336,1,3,4,42,720
83472,0,2,3,90,0
83500,1,4,7,53,610
83506,1,4,7,40,620
83554,0,2,2,41,620
83561,0,2,0,66,720
83579,0,3,4,40,313
83642,1,3,5,23,620
83650,1,2,6,18,213
83658,0,3,0,69,710
83666,0,3,0,31,321
83722,0,2,8,63,321
83785,0,4,1,71,610
83794,0,4,0,33,620
83809,1,4,0,30,610
83815,0,5,0,73,421
83823,1,4,1,77,710
83830,1,4,0,63,610
83845,0,2,10,74,213
83862,1,5,2,60,610
83976,0,1,0,21,321
83991,0,3,2,35,510
84034,1,4,0,31,510
84062,1,4,6,51,620
84111,1,5,7,87,610
84151,1,4,0,24,620
84178,1,3,4,65,421
84181,0,3,4,49,321
84206,0,3,7,46,421
84251,0,2,4,75,213
84262,1,4,1,24,620
84277,1,3,3,70,610
84292,1,3,2,73,710
84300,1,5,9,76,313
84303,1,3,2,77,421
84427,0,3,2,52,421
84430,1,5,2,41,720
84436,0,3,4,16,113
84467,1,5,2,27,610
84533,0,4,0,39,610
84545,0,1,8,52,321
84565,1,4,7,51,720
84573,1,1,10,16,113
84577,1,3,6,56,620
84631,0,2,4,16,213
84646,1,2,5,16,113
84661,0,1,7,19,313
84672,0,3,0,43,610
84690,0,1,8,24,710
84700,1,4,2,20,313
84761,1,5,5,52,610
84803,1,4,4,77,720
84849,0,2,0,20,213
84881,0,2,5,45,620
84900,0,4,0,29,710
84967,0,2,3,55,321
85012,1,3,7,36,610
85015,0,2,3,50,321
85031,0,1,1,42,321
85054,0,3,0,46,421
85070,0,3,0,44,610
85102,0,3,0,16,213
85114,1,3,5,39,620
85115,1,3,0,17,213
85134,1,5,0,52,421
85142,1,5,0,85,720
85174,1,4,6,67,510
85224,0,5,3,59,321
85242,1,4,1,62,800
85274,0,2,0,33,213
85277,1,3,0,32,610
85282,0,2,2,56,720
85300,0,4,2,29,720
85324,1,4,6,45,313
85326,1,2,8,55,610
85413,0,4,1,50,610
85429,0,3,3,16,213
85625,0,1,9,61,510
85638,1,4,6,50,610
85678,0,2,2,69,313
85712,0,4,0,79,313
85715,0,5,0,43,313
85770,0,5,4,52,720
85792,1,2,8,33,313
85801,0,3,6,71,720
85835,1,4,1,68,610
85882,1,4,4,69,313
85900,0,3,5,58,313
85906,1,5,1,41,610
85908,0,3,6,69,421
85912,1,3,8,64,710
85915,0,3,1,77,610
85929,1,3,5,51,720
85983,1,3,1,19,213
86002,0,2,2,65,321
86011,0,3,5,35,421
86035,1,4,3,54,610
86061,1,3,1,33,720
86166,1,4,0,42,321
86182,1,4,4,43,610
86211,0,3,5,69,421
86250,0,3,8,45,421
86262,0,2,0,46,610
86295,1,4,5,72,610
86310,1,3,1,22,510
86333,0,2,4,16,213
86407,0,4,2,36,620
86408,0,2,8,69,710
86412,1,3,1,59,620
86440,0,3,0,27,313
86478,1,5,6,16,213
50069,0,2,7,21,323
50125,0,1,5,61,321
50131,1,2,5,48,213
50147,1,1,9,62,323
50151,1,2,8,63,321
50190,0,2,5,38,323
50236,1,2,0,71,610
50281,1,2,6,63,323
50315,1,2,0,17,213
50355,0,4,0,17,213
50415,1,3,3,54,323
50433,0,2,7,51,321
50446,1,2,0,61,620
50465,1,2,8,40,620
50489,0,1,3,33,323
50566,1,1,7,55,321
50634,1,2,0,40,620
50742,0,2,6,17,213
50744,0,2,3,55,213
50750,1,2,0,61,313
50768,1,4,1,58,610
50855,1,1,8,37,720
50879,0,1,5,64,313
50979,1,1,6,57,321
50994,1,1,10,86,323
50995,1,1,2,57,323
50997,0,2,10,80,321
51028,0,2,3,55,720
51029,1,1,9,33,720
51054,1,3,9,62,620
51058,0,1,5,81,213
51059,0,2,5,64,323
51096,0,1,7,36,800
51128,0,2,2,52,520
51181,1,3,8,42,610
51212,0,2,0,25,620
51224,1,2,6,23,610
51262,1,3,8,47,321
51318,0,1,7,39,321
51441,1,4,77,33,610
51521,0,1,5,51,620
51526,1,2,6,22,313
51567,1,2,6,24,313
51601,0,1,7,23,321
51698,1,2,10,49,321
51717,1,3,4,55,321
51731,0,2,5,38,323
51746,1,1,2,75,313
51757,1,2,6,28,610
51766,1,2,5,25,321
51773,1,1,10,36,610
51802,1,1,2,23,321
51814,1,1,5,61,313
51897,1,2,6,78,213
51911,1,2,5,20,313
51937,1,1,8,29,720
52009,0,2,7,31,323
52011,1,1,6,17,213
52032,1,3,5,20,323
52052,1,2,6,44,620
52089,0,2,6,17,313
52091,0,2,10,18,213
52162,1,2,0,22,323
52170,1,2,0,57,213
52179,0,3,77,56,620
52183,0,1,10,83,321
52249,0,2,3,63,720
52270,0,1,5,64,610
52303,1,3,5,71,113
52305,1,2,7,72,213
52312,0,2,7,62,321
52351,1,1,6,63,620
52438,0,2,8,57,213
52472,1,4,5,36,323
52484,0,2,4,47,323
52497,1,1,2,44,620
52510,0,1,0,40,323
52532,0,3,3,52,323
52536,0,1,10,90,0
52547,1,2,3,19,323
52578,0,1,7,26,321
52592,0,2,0,53,520
52644,1,1,4,56,321
52649,1,1,6,35,313
52689,1,1,5,68,321
52712,1,2,6,40,313
52739,1,2,6,17,213
52757,1,2,6,70,213
52821,0,2,5,45,323
52863,1,2,8,48,800
52880,1,1,10,60,620
52893,1,3,5,38,620
52907,0,2,8,41,313
52909,1,1,5,68,610
52914,0,3,8,29,610
53016,0,1,6,19,213
53034,1,1,10,78,321
53062,0,2,5,50,213
53091,1,3,7,59,323
53096,1,1,8,38,323
53131,0,2,1,32,323
53141,1,1,3,73,323
53159,0,2,3,47,323
53162,1,1,6,61,313
53166,0,3,8,43,610
53213,1,1,77,39,321
53236,1,2,9,59,323
53252,0,1,0,76,620
53278,1,1,7,75,213
53333,1,2,0,67,620
53384,0,3,0,44,610
53420,1,2,7,45,610
53455,1,2,8,21,323
53549,0,2,10,69,321
53568,1,3,7,56,520
53647,0,2,1,51,620
53677,1,2,4,89,323
53691,0,1,10,72,213
53717,0,1,10,22,323
53729,0,1,5,52,321
53735,1,4,5,71,323
53815,0,1,77,29,321
53837,0,2,8,67,321
53841,1,2,5,38,321
53877,1,2,8,53,213
53887,1,2,8,46,323
53930,1,2,6,49,323
53931,0,2,3,79,323
53964,0,4,0,28,610
53977,0,2,1,80,321
53986,1,2,5,47,610
54005,1,2,9,84,213
54008,1,1,8,69,213
54060,1,3,7,33,213
54074,0,1,5,60,321
54089,0,2,4,20,313
54191,1,2,5,74,313
54206,1,2,10,67,321
54260,0,1,10,68,323
54490,1,2,0,58,313
54515,1,2,5,46,520
54575,0,2,3,64,321
54588,0,1,0,71,800
54603,0,2,5,77,321
54604,0,2,0,48,321
54610,0,1,8,87,321
54621,1,2,5,43,323
54648,0,2,10,50,321
54657,0,2,3,72,520
54687,0,2,4,67,313
54688,0,1,6,65,321
54691,0,2,7,46,321
54809,1,3,0,62,620
54857,1,2,5,36,720
54907,1,1,6,58,213
54955,1,2,7,74,520
55020,0,2,5,44,321
55047,0,2,2,72,213
55057,0,1,6,55,321
55078,0,1,0,71,313
55093,1,1,7,46,800
55127,0,2,7,44,323
55138,0,2,7,65,520
55140,0,1,2,57,520
55206,0,2,5,87,213
55270,1,2,5,58,610
55274,0,2,5,32,520
55293,0,2,5,81,321
55298,1,2,9,73,213
55301,0,2,6,62,620
55322,0,5,1,64,520
55331,0,1,6,50,213
55406,0,1,0,47,520
55451,0,1,5,44,323
55482,0,1,5,37,323
55488,1,2,8,20,321
55527,1,1,0,48,800
55530,0,1,2,52,321
55547,1,2,1,30,321
55557,0,2,0,49,323
55558,0,1,10,81,321
55568,1,1,8,30,720
55585,1,3,8,46,620
55623,0,2,1,73,213
55650,0,2,6,64,321
55687,1,2,7,75,213
55688,0,2,2,21,313
55714,1,1,5,85,321
55732,0,4,0,51,323
55737,1,3,0,67,520
55777,0,1,5,60,321
55795,0,2,8,66,113
55831,0,1,5,68,323
55839,1,2,1,62,213
55877,0,2,7,18,213
55919,0,2,6,44,520
55998,1,1,0,57,520
56026,0,2,8,35,323
56027,0,2,8,71,620
56045,0,1,6,31,321
56061,0,1,10,17,213
56096,1,2,7,47,620
56123,1,2,7,65,213
56127,1,4,3,39,323
56128,0,2,4,50,321
56176,0,1,0,24,321
56186,1,1,9,38,520
56248,0,2,9,76,213
56321,1,1,2,61,323
56343,0,1,9,76,321
56344,1,1,8,40,313
56379,1,4,7,20,313
56383,0,2,5,34,620
56388,0,2,0,54,620
56420,0,2,0,22,323
56449,1,1,7,22,323
56480,0,1,5,69,313
56492,1,2,9,61,213
56516,0,2,8,44,620
56531,0,3,0,80,720
56615,1,5,0,60,720
56618,0,2,6,44,323
56651,0,2,1,54,610
56667,1,4,9,58,323
56703,0,2,1,65,620
56730,0,2,4,75,321
56746,0,1,9,16,213
56816,0,2,1,64,323
56834,1,3,0,69,321
56866,0,1,8,51,323
56870,0,2,3,31,720
56885,1,3,3,64,313
56929,0,1,9,70,321
56942,0,2,7,72,323
57050,0,2,5,24,323
57054,1,2,2,19,213
57060,1,2,5,66,520
57062,0,2,5,29,720
57147,1,1,5,88,113
57177,1,3,3,16,213
57211,0,1,5,40,323
57215,0,2,5,65,321
57228,0,2,1,47,313
57285,1,2,8,42,313
57334,1,3,0,68,620
57338,1,2,1,22,213
57381,1,2,8,36,313
57418,1,2,3,30,620
57430,1,2,6,69,323
57450,1,1,10,80,323
57455,0,1,3,71,321
57484,0,2,5,54,323
57509,1,1,2,86,113
57540,0,2,1,74,213
57541,1,1,0,18,213
57549,1,2,7,65,520
57572,0,2,0,61,323
57573,1,1,10,74,113
57586,1,1,6,59,323
57667,1,2,8,59,520
57700,1,3,0,50,620
57702,0,2,10,73,323
57727,1,1,1,67,113
57731,1,1,10,81,520
57738,0,3,5,53,321
57840,1,1,5,31,323
57847,1,3,0,27,520
57890,1,2,2,63,323
57893,1,2,7,16,213
57940,1,1,6,66,323
57942,0,2,8,77,321
57948,1,2,77,59,620
57953,0,2,1,66,323
57967,0,2,5,32,321
57992,0,2,0,36,321
58013,1,1,9,86,213
58077,0,1,6,54,720
58091,1,3,5,61,213
58127,1,2,6,47,610
58283,1,2,7,47,321
58284,1,2,10,81,321
58293,1,2,7,32,323
58305,1,1,9,29,720
58310,1,2,3,20,313
58337,1,2,5,17,213
58346,1,2,8,83,213
58355,1,1,7,66,610
58397,0,1,8,66,321
58422,0,2,7,23,323
58478,0,3,10,20,323
58523,1,1,8,48,323
58544,1,3,0,22,313
58551,0,2,2,74,323
58577,1,1,5,27,520
58636,1,4,0,49,313
58737,1,2,9,75,321
58740,0,2,7,56,321
58764,1,4,10,58,610
58790,0,2,4,40,323
58831,1,5,0,29,720
58886,0,1,0,52,321
58942,0,2,0,22,313
59032,1,2,0,50,213
59037,0,4,1,54,720
59093,1,2,88,52,720
59096,0,1,3,16,213
59147,1,1,7,90,321
59148,0,2,3,18,213
59196,1,2,10,45,520
59214,0,3,10,32,313
59218,1,3,7,75,321
59224,1,4,5,59,620
59281,1,4,0,61,520
59301,0,1,10,80,321
59335,0,1,5,60,323
59353,0,2,7,61,213
59402,1,2,10,34,610
59405,0,2,5,62,213
59415,1,3,7,77,321
59435,0,2,8,49,323
59506,1,1,3,58,213
59591,1,1,5,29,620
59605,1,2,3,43,620
59617,1,3,5,53,321
59626,0,2,5,50,620
59632,0,2,8,21,313
59634,0,2,5,25,323
59653,1,1,6,48,323
59754,1,2,5,63,720
59819,0,2,0,48,323
59824,0,2,0,61,323
59838,1,2,7,41,520
59903,0,1,10,56,323
59959,1,1,5,28,520
59999,1,1,10,70,213
60020,0,3,5,26,323
60030,0,2,5,21,313
60076,0,3,5,24,323
60121,0,1,0,63,323
60156,1,1,0,16,113
60160,1,1,10,37,720
60169,1,1,10,36,213
60175,0,2,4,23,323
60216,0,3,3,63,520
60217,1,1,2,56,520
60271,1,1,5,18,213
60276,1,2,8,58,321
60391,0,2,0,19,213
60435,1,2,3,28,720
60457,1,1,8,52,323
60532,1,2,9,63,321
60570,1,4,9,52,620
60589,1,1,5,51,213
60592,0,1,3,61,321
60618,0,2,7,18,213
60631,0,2,10,86,113
60653,1,2,5,44,610
60661,0,2,5,77,323
60670,0,2,6,72,323
60715,0,2,4,38,313
60781,1,1,8,64,213
60787,0,2,0,34,313
60788,0,2,10,48,321
60809,0,1,7,47,321
60817,0,2,6,58,313
60839,0,2,6,50,313
60844,0,2,0,62,323
60845,0,1,2,36,610
60850,1,3,6,62,323
60859,1,3,8,45,610
60868,1,2,7,29,720
60873,0,2,6,83,620
60883,1,2,5,50,323
60984,1,4,10,52,213
60989,0,2,1,19,213
61135,1,2,3,63,321
61141,1,3,0,29,720
61219,0,2,5,55,321
61230,0,2,4,71,321
61260,1,3,8,56,620
61308,0,1,4,33,323
61410,1,2,5,42,520
61423,1,2,6,20,313
61428,1,3,3,64,323
61483,1,2,5,78,321
61495,0,2,9,49,610
61503,1,3,6,46,610
61530,1,2,5,40,610
61578,0,1,1,32,213
61608,1,4,0,23,313
61626,0,3,6,41,321
61644,1,1,5,68,313
61726,0,2,10,67,113
61727,1,3,5,57,313
61747,1,4,0,16,213
61750,1,2,7,47,323
61756,1,2,2,22,323
61784,1,3,8,55,313
61813,1,2,8,57,321
61820,1,2,7,22,323
61824,1,3,7,39,620
61830,0,2,0,67,620
61832,1,1,7,70,520
61904,0,2,9,16,213
61945,0,2,7,60,321
62110,1,1,7,49,323
62142,0,2,7,40,323
62159,0,1,0,67,620
62256,0,1,2,36,321
62316,1,1,10,80,213
62329,0,1,9,70,321
62414,1,2,6,43,720
62428,0,1,5,23,323
62440,1,2,0,20,323
62458,0,2,5,47,610
62471,0,2,7,39,520
62511,0,1,7,41,313
62541,0,3,3,26,323
62546,0,1,4,81,323
62559,1,1,8,44,321
62599,1,2,9,17,213
62621,1,2,9,45,620
62667,0,2,5,36,313
62680,1,1,4,69,323
62716,1,2,7,22,520
62746,1,3,6,56,720
62762,1,3,6,73,321
62804,0,1,1,31,323
62835,1,1,3,16,213
62838,0,3,7,49,620
62864,1,2,6,61,213
62921,0,2,5,69,213
62928,1,2,2,78,323
62931,1,3,2,72,520
62942,0,1,2,25,313
62947,1,1,7,32,620
62960,0,2,9,51,323
62974,1,2,2,87,113
63048,1,2,0,39,620
63058,1,2,6,55,323
63059,0,1,6,76,321
63088,0,2,5,84,321
63117,1,1,5,29,323
63118,0,1,3,59,321
63133,0,2,3,71,323
63168,1,3,0,30,323
63171,0,2,1,17,213
63177,0,2,10,69,323
63278,1,4,7,62,313
63283,1,2,9,51,323
63294,1,2,9,80,213
63313,0,2,10,56,323
63372,1,2,8,67,620
63409,1,2,0,18,213
63440,0,2,0,45,313
63461,0,2,4,57,321
63468,1,1,8,16,213
63521,0,1,0,26,323
63529,1,4,6,49,323
63548,0,1,1,42,313
63556,1,2,9,62,323
63571,0,2,0,32,620
63574,1,2,10,71,213
63650,0,2,8,23,313
63653,1,2,8,20,313
63714,0,2,4,51,321
63743,0,2,7,25,620
63751,1,1,2,59,321
63792,1,1,0,36,610
63805,1,2,0,34,610
63816,1,2,7,21,610
63839,1,2,5,69,323
63853,1,2,2,68,800
63911,1,1,5,63,213
63941,0,2,5,69,610
63958,1,3,0,46,720
63984,0,1,5,54,321
64023,1,2,8,71,213
64057,0,2,3,78,321
64067,0,3,4,33,323
64117,0,3,3,38,620
64261,1,1,0,70,720
64362,0,2,5,83,323
64367,1,3,0,41,620
64382,0,3,0,55,321
64434,1,1,10,19,321
64441,0,2,5,77,620
64446,0,2,9,21,313
64498,0,2,0,62,720
64517,1,2,5,39,321
64528,0,1,7,23,323
64540,1,2,8,73,313
64578,1,2,6,59,321
64603,0,2,7,21,323
64618,0,2,6,46,321
64634,1,3,5,68,213
64684,0,2,5,73,321
64712,0,3,3,30,720
64772,1,1,7,66,213
64800,1,2,0,24,620
64832,1,2,0,28,313
64840,0,1,5,54,321
64841,0,2,6,19,321
64848,0,3,2,56,323
64850,0,2,4,27,620
64867,1,2,2,54,213
64963,1,2,10,52,213
64991,1,1,7,21,610
65005,0,3,6,59,323
65052,1,1,8,36,720
65129,1,3,6,20,313
65220,0,1,9,28,323
65232,0,2,6,55,323
65257,1,3,1,23,520
65263,1,1,0,65,323
65292,0,1,1,68,610
65294,0,2,5,74,323
65366,1,1,9,49,520
65376,1,2,7,22,313
65396,1,1,7,53,321
65409,1,1,5,71,213
65443,0,1,5,23,620
65461,1,1,3,52,213
65504,1,1,6,63,323
65515,0,1,6,27,323
65545,0,2,2,69,610
65555,1,2,7,49,620
65592,1,2,5,57,323
65601,0,2,4,55,610
65603,0,3,0,32,323
65619,0,2,5,32,313
65624,0,1,1,37,720
65705,0,2,9,64,620
65706,0,1,10,26,323
65708,1,2,4,29,720
65712,0,2,0,57,620
65788,1,3,0,39,520
65790,1,2,10,37,620
65794,0,2,7,66,321
65905,0,1,6,19,213
65962,0,2,0,55,520
65989,0,1,3,43,620
66001,1,3,2,28,313
66016,0,2,6,58,610
66021,1,1,8,61,321
66040,1,2,7,33,610
66060,1,3,0,69,620
66091,1,1,0,69,213
66095,1,3,8,50,720
66196,1,3,6,51,620
66211,1,2,5,80,323
66234,1,2,5,46,323
66248,0,2,3,50,610
66289,1,2,0,69,213
66292,1,3,5,74,213
66318,1,2,8,25,323
66341,1,3,6,71,323
66345,0,1,4,35,323
66362,0,2,6,75,323
66391,0,2,5,33,321
66424,1,2,0,25,321
66484,1,1,10,16,213
66571,1,1,5,38,620
66576,0,1,3,50,520
66598,0,1,10,57,323
66654,0,2,5,56,323
66685,0,2,0,29,620
66742,0,2,5,47,321
66763,1,1,10,75,213
66778,1,2,8,32,720
66791,1,3,0,28,620
66793,0,1,4,72,321
66795,0,1,8,17,213
66842,0,3,0,77,620
66848,1,1,0,69,323
66911,1,2,5,57,323
66928,0,1,4,55,620
66940,0,3,7,38,323
66956,0,2,8,24,323
67005,1,3,5,56,610
67029,0,2,5,28,610
67048,1,2,9,50,620
67065,1,2,7,42,323
